x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,non_pipo_ba,site,forest,elev,rep,crs
-66228.79335750431,98008.4138665805,2,9,2,0,0.7040949983704787,0,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,98008.4138665805,4,14,2,2,0.810741770508904,0.24963301365283225,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,98008.4138665805,8,14,4,4,1.065315329747522,0.6218861930196006,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,98008.4138665805,7,15,4,3,0.944818668056829,0.30860698958502064,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,98008.4138665805,23,5,15,8,2.459833051336246,1.105745211569053,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,98008.4138665805,18,13,15,3,1.9375782722494934,0.4474111861709207,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,98008.4138665805,21,0,8,13,0.8682924452434087,2.022533787522881,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,98008.4138665805,27,1,11,16,2.252416102052135,2.4455838894179447,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,98008.4138665805,14,0,8,6,2.297199273576843,1.3365009455831147,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,98008.4138665805,30,0,15,15,3.8686419851144467,4.309373635406262,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,98008.4138665805,19,8,12,7,3.3909397879553373,0.847585848251325,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,98008.4138665805,25,9,13,12,4.271840685394512,2.626774662032857,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,98008.4138665805,18,0,6,12,0.9053169053669206,1.6294013728896741,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,98008.4138665805,19,4,9,10,1.160662025931906,1.6802404037495162,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,98008.4138665805,20,1,7,13,0.837614008376969,2.0681134153878484,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,98008.4138665805,27,1,9,18,1.582607716811818,3.940809278201368,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,98008.4138665805,27,0,12,15,1.6555587939627385,2.664908647156074,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,98008.4138665805,25,1,11,14,1.7595140540830208,2.410338085296093,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,98008.4138665805,15,1,6,9,0.8672715023949666,1.0652865041248858,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,98008.4138665805,20,2,8,12,1.3313697817928103,2.2202608375019772,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,98008.4138665805,27,1,8,19,0.8869671715469075,2.076428209778,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,98008.4138665805,28,0,10,18,1.714140771511502,3.9914203077671795,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,98008.4138665805,30,2,17,13,3.06374369987127,2.4739635208133586,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,98008.4138665805,12,4,8,4,1.7410726331465172,0.7380869838666474,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,98008.4138665805,15,0,13,2,2.2092966634116697,0.21775845717855113,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97988.4138665805,3,8,3,0,0.34580952990055186,0,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97988.4138665805,4,4,3,1,0.17117797633316031,0.08945919825634577,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97988.4138665805,0,12,0,0,0.1186288666173872,0,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97988.4138665805,2,15,1,1,0.5278902444437772,0.02166113825664697,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97988.4138665805,9,13,6,3,2.1277584914129846,0.5603523627476337,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97988.4138665805,7,16,5,2,1.0763743588634107,0.20492886450621806,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97988.4138665805,18,11,16,2,2.1241016471824907,0.38214155281077766,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97988.4138665805,29,0,10,19,1.2856271380237467,2.7192088820938287,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97988.4138665805,32,1,10,22,1.585201029906999,3.861735985295031,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97988.4138665805,30,0,12,18,1.7864457636670361,2.137518554918926,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97988.4138665805,21,0,11,10,2.4668695097658615,2.1086020515824426,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97988.4138665805,21,0,17,4,3.788483929754951,0.4048823223233967,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97988.4138665805,18,1,12,6,1.899110211469907,1.4294195326623576,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97988.4138665805,30,0,13,17,1.6083359800307855,1.4555314331757967,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97988.4138665805,19,1,15,4,1.7528218561881481,0.6971636747879665,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97988.4138665805,31,2,13,18,2.972800267456968,3.726837243809313,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97988.4138665805,26,2,13,13,2.0887433583904693,2.153695308704434,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97988.4138665805,28,0,12,16,2.313843329840526,3.2475375754081783,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97988.4138665805,23,0,10,13,1.7081419665850845,2.052897282078209,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97988.4138665805,24,0,6,18,0.5151308973227859,1.8425305362116082,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97988.4138665805,20,0,12,8,1.3130345457420407,0.6612691206942343,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97988.4138665805,25,1,12,13,2.1139881202933135,3.0259102110307636,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97988.4138665805,30,1,8,22,1.2341214478469318,3.2556105858922644,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97988.4138665805,24,2,15,9,1.466943136775526,1.4050850466301488,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97988.4138665805,23,1,13,10,2.5163875620817775,2.13222117706008,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97988.4138665805,22,1,16,6,2.550785015010464,0.8665742813824415,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97988.4138665805,23,2,20,3,2.8858416803411067,0.3339232958276085,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97968.4138665805,3,12,3,0,0.8145039631061743,0,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97968.4138665805,0,6,0,0,0.053034108036701715,0,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97968.4138665805,2,9,1,1,0.3049166619028184,0.07656030361544706,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97968.4138665805,3,9,1,2,0.7158119113224303,0.26237316050549214,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97968.4138665805,4,14,2,2,1.0947200948335551,0.21199160814295065,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97968.4138665805,4,11,2,2,0.7854563218665371,0.23594279652045708,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97968.4138665805,14,19,11,3,2.3127353425790003,0.6953607089527452,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97968.4138665805,22,5,11,11,1.8034998776823068,1.5001260059853756,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97968.4138665805,20,3,8,12,1.720600408954316,1.7697399796622342,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97968.4138665805,25,0,12,13,1.936028906915935,2.8166832295555904,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97968.4138665805,23,1,15,8,2.5733336821118225,1.2581768337374768,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97968.4138665805,24,2,14,10,1.9325471277642783,1.307622405691207,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97968.4138665805,24,0,5,19,0.8685574849358881,3.682558988653721,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97968.4138665805,17,0,7,10,1.678933340801506,2.5790054718591398,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97968.4138665805,29,0,9,20,1.4113810236928122,2.1207319868928995,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97968.4138665805,25,2,16,9,1.5508990355530037,1.7121518613689424,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97968.4138665805,20,0,13,7,2.0269561915646714,1.035753042564265,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97968.4138665805,26,3,11,15,1.974333332484147,2.477257514843067,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97968.4138665805,30,2,7,23,0.9517699706620606,3.9161749422136034,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97968.4138665805,24,0,6,18,0.6693479455891447,2.244120763711487,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97968.4138665805,23,2,13,10,1.4142736929530437,0.842714419203062,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97968.4138665805,20,0,7,13,1.1303576949567038,1.8952773156513467,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97968.4138665805,22,0,6,16,0.4247075422125811,2.568446083448597,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97968.4138665805,30,0,7,23,0.3792310962166074,2.0202484036161197,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97968.4138665805,31,0,8,23,1.6681590564124527,4.477236787223931,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97968.4138665805,25,0,11,14,1.1361761883007866,2.3941046495240506,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97968.4138665805,24,0,13,11,1.714542322169569,2.3324223374806317,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97948.4138665805,4,8,2,2,0.6133813535207656,0.4895444504377298,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97948.4138665805,7,13,1,6,0.857245918266836,1.295323152210121,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97948.4138665805,0,9,0,0,0.5377966368403588,0,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97948.4138665805,5,8,3,2,1.1291753294911953,0.4437021808266531,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97948.4138665805,0,9,0,0,0.1543140891370318,0,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97948.4138665805,1,10,1,0,0.26327401101368797,0,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97948.4138665805,1,16,1,0,0.6996430175804476,0,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97948.4138665805,14,9,7,7,1.3924239836112957,1.3731186022797526,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97948.4138665805,20,1,7,13,0.6451751324167634,1.743073568533845,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97948.4138665805,29,0,12,17,1.9639833355566214,3.778999604702343,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97948.4138665805,18,5,8,10,1.590529425113386,2.068374072211695,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97948.4138665805,23,3,6,17,1.3152794579482725,4.776114398256015,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97948.4138665805,12,6,7,5,1.3983718808058838,0.6819063388821501,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97948.4138665805,23,0,11,12,1.7081412286771398,2.9215114598923493,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97948.4138665805,31,0,15,16,1.9695515793831406,2.6706433576586877,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97948.4138665805,24,2,14,10,2.149294340323651,2.200743310629928,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97948.4138665805,23,0,12,11,1.4625334160729901,2.2043922260164934,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97948.4138665805,26,2,19,7,3.4090767926521957,1.3583098049644118,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97948.4138665805,23,1,13,10,1.6206639820746471,1.3987437985581461,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97948.4138665805,25,1,12,13,1.5140252825254814,1.658864638070911,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97948.4138665805,25,1,15,10,1.649392191891203,1.2832025227273136,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97948.4138665805,23,0,4,19,0.6440296114953681,1.8981013479795905,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97948.4138665805,24,0,4,20,0.32328940363458775,2.1119170997374397,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97948.4138665805,24,0,11,13,1.084044638023525,1.5456681482157608,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97948.4138665805,30,0,7,23,0.6746616687312054,2.867235068456296,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97948.4138665805,30,0,6,24,0.7840365794295797,4.772147422319539,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97948.4138665805,30,0,9,21,0.7717585320320929,4.503418387995445,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97928.4138665805,4,10,4,0,0.5121964782351098,0,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97928.4138665805,12,13,11,1,2.062865858514971,0.18039106035890232,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97928.4138665805,0,8,0,0,0.17897818495350196,0,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97928.4138665805,0,4,0,0,0.11913323370630391,0,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97928.4138665805,1,16,1,0,0.49547394428327224,0,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97928.4138665805,1,9,1,0,0.1621004249143939,0,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97928.4138665805,8,13,5,3,1.7964350020373412,0.709598408632049,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97928.4138665805,22,2,7,15,1.2685622198020252,2.600974401795109,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97928.4138665805,10,6,7,3,0.9247455838613706,0.6552557447673875,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97928.4138665805,18,2,8,10,1.2462415113125846,2.3753355175505946,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97928.4138665805,24,1,10,14,2.1111684422955586,3.6880492757634182,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97928.4138665805,14,1,8,6,1.7803204489655333,1.3726103404312002,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97928.4138665805,24,1,14,10,1.6101695997097913,1.390603720001259,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97928.4138665805,25,0,8,17,0.66221504277499,2.6534182143113973,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97928.4138665805,26,3,11,15,2.0842500232897248,2.182337206041419,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97928.4138665805,28,0,9,19,1.049409957463913,3.6079553531709547,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97928.4138665805,36,0,19,17,2.1357528075410395,2.140659450124844,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97928.4138665805,22,0,15,7,1.9952898855878654,0.807703303597323,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97928.4138665805,21,2,12,9,1.5945430381516177,0.9770100776310287,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97928.4138665805,18,1,14,4,0.8803287826047942,0.22536848752191369,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97928.4138665805,25,0,4,21,0.2788926349130981,1.7065116905200717,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97928.4138665805,24,0,11,13,0.7336289088990948,0.9935323620492459,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97928.4138665805,17,0,5,12,0.4353607705352522,0.9813237622209066,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97928.4138665805,24,0,6,18,0.5391167978625259,2.738191214617033,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97928.4138665805,26,0,14,12,1.6901295413810415,1.9841439685684032,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97928.4138665805,30,3,16,14,2.9832495763680376,2.5753794279642364,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97928.4138665805,35,1,11,24,1.8294862879907416,5.737453727582595,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97908.4138665805,4,15,3,1,0.5092410037923675,0.004185730192495847,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97908.4138665805,5,14,5,0,0.7553282444049725,0,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97908.4138665805,2,8,1,1,0.4011608527042217,0.003315976359584009,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97908.4138665805,2,15,2,0,0.7312231426359025,0,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97908.4138665805,4,10,3,1,1.9012090280100042,0.2056574114065718,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97908.4138665805,5,16,2,3,0.9543195409634374,0.3957230581548763,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97908.4138665805,6,15,5,1,1.8186015572084768,0.003907336940274071,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97908.4138665805,20,6,13,7,1.8269917843267685,1.1301131130237918,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97908.4138665805,17,1,8,9,1.3693826702978418,2.5285764934264523,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97908.4138665805,20,7,5,15,2.8760322243913627,3.505877594880794,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97908.4138665805,26,5,11,15,2.7715391106288942,3.1958647318539106,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97908.4138665805,20,2,6,14,1.7327915288357312,2.570042473664521,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97908.4138665805,24,0,10,14,2.0754255032308997,4.243547732291373,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97908.4138665805,29,0,14,15,2.1985002416201795,4.002828410648812,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97908.4138665805,25,1,14,11,2.0185792560817593,2.639566413310429,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97908.4138665805,22,0,14,8,1.4131082735739786,0.86092689080879,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97908.4138665805,27,0,19,8,3.227817548789237,1.761590060140903,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97908.4138665805,31,0,18,13,3.2484219367969507,2.479833821170912,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97908.4138665805,30,0,20,10,3.1051083782452533,1.7311683651064598,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97908.4138665805,21,0,9,12,0.8757545655139505,1.4089343360881736,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97908.4138665805,14,1,7,7,0.6007400326736086,0.7995411918222385,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97908.4138665805,22,0,6,16,0.5090672707167575,1.9498668700869297,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97908.4138665805,37,0,16,21,2.542497174327399,4.177600476999967,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97908.4138665805,16,5,6,10,0.7685121520230357,1.3682689475602974,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97908.4138665805,22,5,12,10,2.063218804205942,1.4373745997667804,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97908.4138665805,30,3,17,13,2.802299540591671,2.2576012771323657,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97908.4138665805,27,3,10,17,1.7043450567493956,3.9027262136112877,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97888.4138665805,11,11,7,4,0.9062680970797186,0.4823798729936324,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97888.4138665805,5,11,5,0,0.36165224137094587,0,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97888.4138665805,4,11,3,1,0.9319625377457034,0.12171100155628303,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97888.4138665805,7,17,7,0,2.4415401655540814,0,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97888.4138665805,11,15,9,2,2.563930651792498,0.3343178887063397,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97888.4138665805,3,10,1,2,0.7812737046139505,0.3200995213807973,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97888.4138665805,7,13,6,1,1.5177555462167196,0.17081335775715714,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97888.4138665805,9,11,6,3,1.6583866076734664,0.3538125251577401,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97888.4138665805,29,10,19,10,4.939418007927337,1.7436449699978118,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97888.4138665805,25,1,9,16,1.656297792924631,4.344342349825372,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97888.4138665805,32,0,10,22,1.421731618552291,4.20269704630844,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97888.4138665805,22,0,7,15,1.3039844506329696,2.4351525511686907,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97888.4138665805,32,0,8,24,1.7913456655830755,6.796685422365046,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97888.4138665805,34,0,5,29,1.1995029933899632,8.722309299408847,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97888.4138665805,29,0,14,15,2.479285723894015,2.9853119212935764,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97888.4138665805,21,0,9,12,1.202341016078567,3.0505916109523596,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97888.4138665805,40,0,25,15,3.8897830706350187,2.114240091511815,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97888.4138665805,26,2,19,7,3.1604850246838168,1.3181814747304386,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97888.4138665805,30,0,19,11,2.9463583757105773,1.7598926383008462,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97888.4138665805,20,1,14,6,1.254335625189625,0.3585487799680871,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97888.4138665805,21,1,11,10,0.7026582889444002,1.1916116279556102,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97888.4138665805,29,2,9,20,1.0538650485990977,3.417179484992269,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97888.4138665805,19,6,12,7,1.73352384645479,1.2510225495318386,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97888.4138665805,21,2,10,11,1.3704914819796652,2.389467860762408,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97888.4138665805,21,1,13,8,2.43514556247252,1.7931562230344325,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97888.4138665805,25,5,15,10,4.953283090926708,3.1512571911566236,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97888.4138665805,23,1,14,9,3.1312369491059666,1.2167808122754626,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97868.4138665805,10,12,8,2,2.798500284664889,0.23651031708924627,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97868.4138665805,17,6,14,3,1.0257313138629183,0.3341673027390659,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97868.4138665805,15,22,13,2,3.3364570651818717,0.26727960678993323,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97868.4138665805,6,17,5,1,2.118542242199702,0.09806638945886681,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97868.4138665805,9,17,9,0,3.0279794585515867,0,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97868.4138665805,5,15,5,0,2.2880347584302902,0,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97868.4138665805,13,16,11,2,4.719359749257947,0.3101709714262409,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97868.4138665805,10,6,9,1,0.9189810653647179,0.1030590694444905,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97868.4138665805,21,5,17,4,3.029569327574333,0.8141576454674697,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97868.4138665805,19,5,12,7,3.250075679132836,1.5039759461585693,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97868.4138665805,26,2,14,12,3.075464913947559,2.991491428045681,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97868.4138665805,27,0,10,17,1.8598344565717957,3.753902853903174,eldo_3k_1,eldo,3k,1,3310
